,university_state,schoolname,state,public,Enrollment,year,CI_ever,No_CI_years,CI_opening,CI_survival_years,federal_share,total_china_donation,cumulative_china_donations,all_year_federal10,all_year_tot_rev_wo_auxother_sum,all_year_china_donations,all_year_foreign_donations,china_donation_log_non_norm
8556,Saint Joseph's University_PA,Saint Joseph's University,PA,0.0,8085.0,2017,0.0,23.0,0.0,,0.014213486375853214,0.0,0.0,58612825.0,4123747225.0,0.0,0.0,0.0
8557,Saint Joseph's University_PA,Saint Joseph's University,PA,0.0,7589.0,2018,0.0,24.0,0.0,,0.014213486375853214,0.0,0.0,58612825.0,4123747225.0,0.0,0.0,0.0
8558,Saint Joseph's University_PA,Saint Joseph's University,PA,0.0,7362.0,2019,0.0,25.0,0.0,,0.014213486375853214,0.0,0.0,58612825.0,4123747225.0,0.0,0.0,0.0
8562,Saint Louis University_MO,Saint Louis University,MO,0.0,13503.0,1995,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,7750393.0,0.0
8563,Saint Louis University_MO,Saint Louis University,MO,0.0,9947.0,1996,0.0,2.0,0.0,,,0.0,0.0,0.0,0.0,0.0,7750393.0,0.0
8564,Saint Louis University_MO,Saint Louis University,MO,0.0,14229.0,1997,0.0,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0,7750393.0,0.0
8565,Saint Louis University_MO,Saint Louis University,MO,0.0,14253.0,1998,0.0,4.0,0.0,,,0.0,0.0,0.0,0.0,0.0,7750393.0,0.0
8566,Saint Louis University_MO,Saint Louis University,MO,0.0,14062.0,1999,0.0,5.0,0.0,,,0.0,0.0,0.0,0.0,0.0,7750393.0,0.0
8567,Saint Louis University_MO,Saint Louis University,MO,0.0,13847.0,2000,0.0,6.0,0.0,,,0.0,0.0,0.0,0.0,0.0,7750393.0,0.0
8568,Saint Louis University_MO,Saint Louis University,MO,0.0,13521.0,2001,0.0,7.0,0.0,,,0.0,0.0,0.0,0.0,0.0,7750393.0,0.0
8569,Saint Louis University_MO,Saint Louis University,MO,0.0,14004.0,2002,0.0,8.0,0.0,,,0.0,0.0,0.0,0.0,0.0,7750393.0,0.0
8570,Saint Louis University_MO,Saint Louis University,MO,0.0,14386.0,2003,0.0,9.0,0.0,,,0.0,0.0,0.0,0.0,0.0,7750393.0,0.0
8571,Saint Louis University_MO,Saint Louis University,MO,0.0,14549.0,2004,0.0,10.0,0.0,,,0.0,0.0,0.0,0.0,0.0,7750393.0,0.0
8572,Saint Louis University_MO,Saint Louis University,MO,0.0,14966.0,2005,0.0,11.0,0.0,,,0.0,0.0,0.0,0.0,0.0,7750393.0,0.0
8573,Saint Louis University_MO,Saint Louis University,MO,0.0,14897.0,2006,0.0,12.0,0.0,,,0.0,0.0,0.0,0.0,0.0,7750393.0,0.0
8574,Saint Louis University_MO,Saint Louis University,MO,0.0,15539.0,2007,0.0,13.0,0.0,,,0.0,0.0,0.0,0.0,0.0,7750393.0,0.0
8575,Saint Louis University_MO,Saint Louis University,MO,0.0,16086.0,2008,0.0,14.0,0.0,,,0.0,0.0,0.0,0.0,0.0,7750393.0,0.0
8576,Saint Louis University_MO,Saint Louis University,MO,0.0,16317.0,2009,0.0,15.0,0.0,,,0.0,0.0,0.0,0.0,0.0,7750393.0,0.0
8577,Saint Louis University_MO,Saint Louis University,MO,0.0,17709.0,2010,0.0,16.0,0.0,,,0.0,0.0,0.0,0.0,0.0,7750393.0,0.0
8578,Saint Louis University_MO,Saint Louis University,MO,0.0,17859.0,2011,0.0,17.0,0.0,,,0.0,0.0,0.0,0.0,0.0,7750393.0,0.0
8579,Saint Louis University_MO,Saint Louis University,MO,0.0,17640.0,2012,0.0,18.0,0.0,,,0.0,0.0,0.0,0.0,0.0,7750393.0,0.0
8580,Saint Louis University_MO,Saint Louis University,MO,0.0,17343.0,2013,0.0,19.0,0.0,,,0.0,0.0,0.0,0.0,0.0,7750393.0,0.0
8581,Saint Louis University_MO,Saint Louis University,MO,0.0,17052.0,2014,0.0,20.0,0.0,,,0.0,0.0,0.0,0.0,0.0,7750393.0,0.0
8582,Saint Louis University_MO,Saint Louis University,MO,0.0,17047.0,2015,0.0,21.0,0.0,,,0.0,0.0,0.0,0.0,0.0,7750393.0,0.0
8583,Saint Louis University_MO,Saint Louis University,MO,0.0,16591.0,2016,0.0,22.0,0.0,,,0.0,0.0,0.0,0.0,0.0,7750393.0,0.0
8584,Saint Louis University_MO,Saint Louis University,MO,0.0,14581.0,2017,0.0,23.0,0.0,,,0.0,0.0,0.0,0.0,0.0,7750393.0,0.0
8585,Saint Louis University_MO,Saint Louis University,MO,0.0,14438.0,2018,0.0,24.0,0.0,,,0.0,0.0,0.0,0.0,0.0,7750393.0,0.0
8586,Saint Louis University_MO,Saint Louis University,MO,0.0,12799.0,2019,0.0,25.0,0.0,,,0.0,0.0,0.0,0.0,0.0,7750393.0,0.0
8590,Saint Mary's College_IN,Saint Mary's College,IN,0.0,1579.0,1995,0.0,1.0,0.0,,0.017091679855124636,0.0,0.0,13084850.0,765568400.0,0.0,458115.0,0.0
8591,Saint Mary's College_IN,Saint Mary's College,IN,0.0,1409.0,1996,0.0,2.0,0.0,,0.017091679855124636,0.0,0.0,13084850.0,765568400.0,0.0,458115.0,0.0
8592,Saint Mary's College_IN,Saint Mary's College,IN,0.0,1353.0,1997,0.0,3.0,0.0,,0.017091679855124636,0.0,0.0,13084850.0,765568400.0,0.0,458115.0,0.0
8593,Saint Mary's College_IN,Saint Mary's College,IN,0.0,1355.0,1998,0.0,4.0,0.0,,0.017091679855124636,0.0,0.0,13084850.0,765568400.0,0.0,458115.0,0.0
8594,Saint Mary's College_IN,Saint Mary's College,IN,0.0,1417.0,1999,0.0,5.0,0.0,,0.017091679855124636,0.0,0.0,13084850.0,765568400.0,0.0,458115.0,0.0
8595,Saint Mary's College_IN,Saint Mary's College,IN,0.0,1449.0,2000,0.0,6.0,0.0,,0.017091679855124636,0.0,0.0,13084850.0,765568400.0,0.0,458115.0,0.0
8596,Saint Mary's College_IN,Saint Mary's College,IN,0.0,1523.0,2001,0.0,7.0,0.0,,0.017091679855124636,0.0,0.0,13084850.0,765568400.0,0.0,458115.0,0.0
8597,Saint Mary's College_IN,Saint Mary's College,IN,0.0,1492.0,2002,0.0,8.0,0.0,,0.017091679855124636,0.0,0.0,13084850.0,765568400.0,0.0,458115.0,0.0
8598,Saint Mary's College_IN,Saint Mary's College,IN,0.0,1477.0,2003,0.0,9.0,0.0,,0.017091679855124636,0.0,0.0,13084850.0,765568400.0,0.0,458115.0,0.0
8599,Saint Mary's College_IN,Saint Mary's College,IN,0.0,1418.0,2004,0.0,10.0,0.0,,0.017091679855124636,0.0,0.0,13084850.0,765568400.0,0.0,458115.0,0.0
8600,Saint Mary's College_IN,Saint Mary's College,IN,0.0,1397.0,2005,0.0,11.0,0.0,,0.017091679855124636,0.0,0.0,13084850.0,765568400.0,0.0,458115.0,0.0
8601,Saint Mary's College_IN,Saint Mary's College,IN,0.0,1527.0,2006,0.0,12.0,0.0,,0.017091679855124636,0.0,0.0,13084850.0,765568400.0,0.0,458115.0,0.0
8602,Saint Mary's College_IN,Saint Mary's College,IN,0.0,1604.0,2007,0.0,13.0,0.0,,0.017091679855124636,0.0,0.0,13084850.0,765568400.0,0.0,458115.0,0.0
8603,Saint Mary's College_IN,Saint Mary's College,IN,0.0,1628.0,2008,0.0,14.0,0.0,,0.017091679855124636,0.0,0.0,13084850.0,765568400.0,0.0,458115.0,0.0
8604,Saint Mary's College_IN,Saint Mary's College,IN,0.0,1664.0,2009,0.0,15.0,0.0,,0.017091679855124636,0.0,0.0,13084850.0,765568400.0,0.0,458115.0,0.0
8605,Saint Mary's College_IN,Saint Mary's College,IN,0.0,1555.0,2010,0.0,16.0,0.0,,0.017091679855124636,0.0,0.0,13084850.0,765568400.0,0.0,458115.0,0.0
8606,Saint Mary's College_IN,Saint Mary's College,IN,0.0,1510.0,2011,0.0,17.0,0.0,,0.017091679855124636,0.0,0.0,13084850.0,765568400.0,0.0,458115.0,0.0
8607,Saint Mary's College_IN,Saint Mary's College,IN,0.0,1469.0,2012,0.0,18.0,0.0,,0.017091679855124636,0.0,0.0,13084850.0,765568400.0,0.0,458115.0,0.0
8608,Saint Mary's College_IN,Saint Mary's College,IN,0.0,1479.0,2013,0.0,19.0,0.0,,0.017091679855124636,0.0,0.0,13084850.0,765568400.0,0.0,458115.0,0.0
8609,Saint Mary's College_IN,Saint Mary's College,IN,0.0,1573.0,2014,0.0,20.0,0.0,,0.017091679855124636,0.0,0.0,13084850.0,765568400.0,0.0,458115.0,0.0
8610,Saint Mary's College_IN,Saint Mary's College,IN,0.0,1657.0,2015,0.0,21.0,0.0,,0.017091679855124636,0.0,0.0,13084850.0,765568400.0,0.0,458115.0,0.0
8611,Saint Mary's College_IN,Saint Mary's College,IN,0.0,1701.0,2016,0.0,22.0,0.0,,0.017091679855124636,0.0,0.0,13084850.0,765568400.0,0.0,458115.0,0.0
8612,Saint Mary's College_IN,Saint Mary's College,IN,0.0,1635.0,2017,0.0,23.0,0.0,,0.017091679855124636,0.0,0.0,13084850.0,765568400.0,0.0,458115.0,0.0
8613,Saint Mary's College_IN,Saint Mary's College,IN,0.0,1611.0,2018,0.0,24.0,0.0,,0.017091679855124636,0.0,0.0,13084850.0,765568400.0,0.0,458115.0,0.0
8614,Saint Mary's College_IN,Saint Mary's College,IN,0.0,1580.0,2019,0.0,25.0,0.0,,0.017091679855124636,0.0,0.0,13084850.0,765568400.0,0.0,458115.0,0.0
8618,Salve Regina University_RI,Salve Regina University,RI,0.0,2140.0,1995,0.0,1.0,0.0,,0.022278747478291377,0.0,0.0,25400000.0,1140100000.0,0.0,500000.0,0.0
8619,Salve Regina University_RI,Salve Regina University,RI,0.0,2066.0,1996,0.0,2.0,0.0,,0.022278747478291377,0.0,0.0,25400000.0,1140100000.0,0.0,500000.0,0.0
8620,Salve Regina University_RI,Salve Regina University,RI,0.0,2168.0,1997,0.0,3.0,0.0,,0.022278747478291377,0.0,0.0,25400000.0,1140100000.0,0.0,500000.0,0.0
8621,Salve Regina University_RI,Salve Regina University,RI,0.0,2217.0,1998,0.0,4.0,0.0,,0.022278747478291377,0.0,0.0,25400000.0,1140100000.0,0.0,500000.0,0.0
8622,Salve Regina University_RI,Salve Regina University,RI,0.0,2257.0,1999,0.0,5.0,0.0,,0.022278747478291377,0.0,0.0,25400000.0,1140100000.0,0.0,500000.0,0.0
8623,Salve Regina University_RI,Salve Regina University,RI,0.0,2251.0,2000,0.0,6.0,0.0,,0.022278747478291377,0.0,0.0,25400000.0,1140100000.0,0.0,500000.0,0.0
8624,Salve Regina University_RI,Salve Regina University,RI,0.0,2271.0,2001,0.0,7.0,0.0,,0.022278747478291377,0.0,0.0,25400000.0,1140100000.0,0.0,500000.0,0.0
8625,Salve Regina University_RI,Salve Regina University,RI,0.0,2280.0,2002,0.0,8.0,0.0,,0.022278747478291377,0.0,0.0,25400000.0,1140100000.0,0.0,500000.0,0.0
8626,Salve Regina University_RI,Salve Regina University,RI,0.0,2357.0,2003,0.0,9.0,0.0,,0.022278747478291377,0.0,0.0,25400000.0,1140100000.0,0.0,500000.0,0.0
8627,Salve Regina University_RI,Salve Regina University,RI,0.0,2485.0,2004,0.0,10.0,0.0,,0.022278747478291377,0.0,0.0,25400000.0,1140100000.0,0.0,500000.0,0.0
8628,Salve Regina University_RI,Salve Regina University,RI,0.0,2504.0,2005,0.0,11.0,0.0,,0.022278747478291377,0.0,0.0,25400000.0,1140100000.0,0.0,500000.0,0.0
8629,Salve Regina University_RI,Salve Regina University,RI,0.0,2590.0,2006,0.0,12.0,0.0,,0.022278747478291377,0.0,0.0,25400000.0,1140100000.0,0.0,500000.0,0.0
8630,Salve Regina University_RI,Salve Regina University,RI,0.0,2689.0,2007,0.0,13.0,0.0,,0.022278747478291377,0.0,0.0,25400000.0,1140100000.0,0.0,500000.0,0.0
8631,Salve Regina University_RI,Salve Regina University,RI,0.0,2693.0,2008,0.0,14.0,0.0,,0.022278747478291377,0.0,0.0,25400000.0,1140100000.0,0.0,500000.0,0.0
8632,Salve Regina University_RI,Salve Regina University,RI,0.0,2584.0,2009,0.0,15.0,0.0,,0.022278747478291377,0.0,0.0,25400000.0,1140100000.0,0.0,500000.0,0.0
8633,Salve Regina University_RI,Salve Regina University,RI,0.0,2604.0,2010,0.0,16.0,0.0,,0.022278747478291377,0.0,0.0,25400000.0,1140100000.0,0.0,500000.0,0.0
8634,Salve Regina University_RI,Salve Regina University,RI,0.0,2601.0,2011,0.0,17.0,0.0,,0.022278747478291377,0.0,0.0,25400000.0,1140100000.0,0.0,500000.0,0.0
8635,Salve Regina University_RI,Salve Regina University,RI,0.0,2613.0,2012,0.0,18.0,0.0,,0.022278747478291377,0.0,0.0,25400000.0,1140100000.0,0.0,500000.0,0.0
8636,Salve Regina University_RI,Salve Regina University,RI,0.0,2603.0,2013,0.0,19.0,0.0,,0.022278747478291377,0.0,0.0,25400000.0,1140100000.0,0.0,500000.0,0.0
8637,Salve Regina University_RI,Salve Regina University,RI,0.0,2739.0,2014,0.0,20.0,0.0,,0.022278747478291377,0.0,0.0,25400000.0,1140100000.0,0.0,500000.0,0.0
8638,Salve Regina University_RI,Salve Regina University,RI,0.0,2757.0,2015,0.0,21.0,0.0,,0.022278747478291377,0.0,0.0,25400000.0,1140100000.0,0.0,500000.0,0.0
8639,Salve Regina University_RI,Salve Regina University,RI,0.0,2746.0,2016,0.0,22.0,0.0,,0.022278747478291377,0.0,0.0,25400000.0,1140100000.0,0.0,500000.0,0.0
8640,Salve Regina University_RI,Salve Regina University,RI,0.0,2823.0,2017,0.0,23.0,0.0,,0.022278747478291377,0.0,0.0,25400000.0,1140100000.0,0.0,500000.0,0.0
8641,Salve Regina University_RI,Salve Regina University,RI,0.0,2647.0,2018,0.0,24.0,0.0,,0.022278747478291377,0.0,0.0,25400000.0,1140100000.0,0.0,500000.0,0.0
8642,Salve Regina University_RI,Salve Regina University,RI,0.0,2771.0,2019,0.0,25.0,0.0,,0.022278747478291377,0.0,0.0,25400000.0,1140100000.0,0.0,500000.0,0.0
8646,Samuel Merritt University_CA,Samuel Merritt University,CA,0.0,575.0,1995,0.0,1.0,0.0,,0.005684516220611184,0.0,0.0,6587675.0,1158880500.0,0.0,0.0,0.0
8647,Samuel Merritt University_CA,Samuel Merritt University,CA,0.0,677.0,1996,0.0,2.0,0.0,,0.005684516220611184,0.0,0.0,6587675.0,1158880500.0,0.0,0.0,0.0
8648,Samuel Merritt University_CA,Samuel Merritt University,CA,0.0,723.0,1997,0.0,3.0,0.0,,0.005684516220611184,0.0,0.0,6587675.0,1158880500.0,0.0,0.0,0.0
8649,Samuel Merritt University_CA,Samuel Merritt University,CA,0.0,714.0,1998,0.0,4.0,0.0,,0.005684516220611184,0.0,0.0,6587675.0,1158880500.0,0.0,0.0,0.0
8650,Samuel Merritt University_CA,Samuel Merritt University,CA,0.0,748.0,1999,0.0,5.0,0.0,,0.005684516220611184,0.0,0.0,6587675.0,1158880500.0,0.0,0.0,0.0
8651,Samuel Merritt University_CA,Samuel Merritt University,CA,0.0,693.0,2000,0.0,6.0,0.0,,0.005684516220611184,0.0,0.0,6587675.0,1158880500.0,0.0,0.0,0.0
8652,Samuel Merritt University_CA,Samuel Merritt University,CA,0.0,652.0,2001,0.0,7.0,0.0,,0.005684516220611184,0.0,0.0,6587675.0,1158880500.0,0.0,0.0,0.0
8653,Samuel Merritt University_CA,Samuel Merritt University,CA,0.0,867.0,2002,0.0,8.0,0.0,,0.005684516220611184,0.0,0.0,6587675.0,1158880500.0,0.0,0.0,0.0
8654,Samuel Merritt University_CA,Samuel Merritt University,CA,0.0,896.0,2003,0.0,9.0,0.0,,0.005684516220611184,0.0,0.0,6587675.0,1158880500.0,0.0,0.0,0.0
8655,Samuel Merritt University_CA,Samuel Merritt University,CA,0.0,1008.0,2004,0.0,10.0,0.0,,0.005684516220611184,0.0,0.0,6587675.0,1158880500.0,0.0,0.0,0.0
8656,Samuel Merritt University_CA,Samuel Merritt University,CA,0.0,1080.0,2005,0.0,11.0,0.0,,0.005684516220611184,0.0,0.0,6587675.0,1158880500.0,0.0,0.0,0.0
8657,Samuel Merritt University_CA,Samuel Merritt University,CA,0.0,1178.0,2006,0.0,12.0,0.0,,0.005684516220611184,0.0,0.0,6587675.0,1158880500.0,0.0,0.0,0.0
8658,Samuel Merritt University_CA,Samuel Merritt University,CA,0.0,1278.0,2007,0.0,13.0,0.0,,0.005684516220611184,0.0,0.0,6587675.0,1158880500.0,0.0,0.0,0.0
8659,Samuel Merritt University_CA,Samuel Merritt University,CA,0.0,1311.0,2008,0.0,14.0,0.0,,0.005684516220611184,0.0,0.0,6587675.0,1158880500.0,0.0,0.0,0.0
8660,Samuel Merritt University_CA,Samuel Merritt University,CA,0.0,1400.0,2009,0.0,15.0,0.0,,0.005684516220611184,0.0,0.0,6587675.0,1158880500.0,0.0,0.0,0.0
8661,Samuel Merritt University_CA,Samuel Merritt University,CA,0.0,1422.0,2010,0.0,16.0,0.0,,0.005684516220611184,0.0,0.0,6587675.0,1158880500.0,0.0,0.0,0.0
8662,Samuel Merritt University_CA,Samuel Merritt University,CA,0.0,1473.0,2011,0.0,17.0,0.0,,0.005684516220611184,0.0,0.0,6587675.0,1158880500.0,0.0,0.0,0.0
8663,Samuel Merritt University_CA,Samuel Merritt University,CA,0.0,1530.0,2012,0.0,18.0,0.0,,0.005684516220611184,0.0,0.0,6587675.0,1158880500.0,0.0,0.0,0.0
8664,Samuel Merritt University_CA,Samuel Merritt University,CA,0.0,1542.0,2013,0.0,19.0,0.0,,0.005684516220611184,0.0,0.0,6587675.0,1158880500.0,0.0,0.0,0.0
8665,Samuel Merritt University_CA,Samuel Merritt University,CA,0.0,1553.0,2014,0.0,20.0,0.0,,0.005684516220611184,0.0,0.0,6587675.0,1158880500.0,0.0,0.0,0.0
8666,Samuel Merritt University_CA,Samuel Merritt University,CA,0.0,1593.0,2015,0.0,21.0,0.0,,0.005684516220611184,0.0,0.0,6587675.0,1158880500.0,0.0,0.0,0.0
8667,Samuel Merritt University_CA,Samuel Merritt University,CA,0.0,1907.0,2016,0.0,22.0,0.0,,0.005684516220611184,0.0,0.0,6587675.0,1158880500.0,0.0,0.0,0.0
8668,Samuel Merritt University_CA,Samuel Merritt University,CA,0.0,2141.0,2017,0.0,23.0,0.0,,0.005684516220611184,0.0,0.0,6587675.0,1158880500.0,0.0,0.0,0.0
8669,Samuel Merritt University_CA,Samuel Merritt University,CA,0.0,2054.0,2018,0.0,24.0,0.0,,0.005684516220611184,0.0,0.0,6587675.0,1158880500.0,0.0,0.0,0.0
8670,Samuel Merritt University_CA,Samuel Merritt University,CA,0.0,2029.0,2019,0.0,25.0,0.0,,0.005684516220611184,0.0,0.0,6587675.0,1158880500.0,0.0,0.0,0.0
8674,San Diego Global Knowledge University_CA,San Diego Global Knowledge University,CA,0.0,,1995,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8675,San Diego Global Knowledge University_CA,San Diego Global Knowledge University,CA,0.0,,1996,0.0,2.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8676,San Diego Global Knowledge University_CA,San Diego Global Knowledge University,CA,0.0,,1997,0.0,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8677,San Diego Global Knowledge University_CA,San Diego Global Knowledge University,CA,0.0,,1998,0.0,4.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8678,San Diego Global Knowledge University_CA,San Diego Global Knowledge University,CA,0.0,,1999,0.0,5.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8679,San Diego Global Knowledge University_CA,San Diego Global Knowledge University,CA,0.0,,2000,0.0,6.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8680,San Diego Global Knowledge University_CA,San Diego Global Knowledge University,CA,0.0,,2001,0.0,7.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8681,San Diego Global Knowledge University_CA,San Diego Global Knowledge University,CA,0.0,,2002,0.0,8.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8682,San Diego Global Knowledge University_CA,San Diego Global Knowledge University,CA,0.0,,2003,0.0,9.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8683,San Diego Global Knowledge University_CA,San Diego Global Knowledge University,CA,0.0,,2004,0.0,10.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8684,San Diego Global Knowledge University_CA,San Diego Global Knowledge University,CA,0.0,,2005,0.0,11.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8685,San Diego Global Knowledge University_CA,San Diego Global Knowledge University,CA,0.0,,2006,0.0,12.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8686,San Diego Global Knowledge University_CA,San Diego Global Knowledge University,CA,0.0,,2007,0.0,13.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8687,San Diego Global Knowledge University_CA,San Diego Global Knowledge University,CA,0.0,,2008,0.0,14.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8688,San Diego Global Knowledge University_CA,San Diego Global Knowledge University,CA,0.0,,2009,0.0,15.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8689,San Diego Global Knowledge University_CA,San Diego Global Knowledge University,CA,0.0,,2010,0.0,16.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8690,San Diego Global Knowledge University_CA,San Diego Global Knowledge University,CA,0.0,,2011,0.0,17.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8691,San Diego Global Knowledge University_CA,San Diego Global Knowledge University,CA,0.0,,2012,0.0,18.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8692,San Diego Global Knowledge University_CA,San Diego Global Knowledge University,CA,0.0,,2013,0.0,19.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8693,San Diego Global Knowledge University_CA,San Diego Global Knowledge University,CA,0.0,,2014,0.0,20.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8694,San Diego Global Knowledge University_CA,San Diego Global Knowledge University,CA,0.0,,2015,0.0,21.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8695,San Diego Global Knowledge University_CA,San Diego Global Knowledge University,CA,0.0,,2016,0.0,22.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8696,San Diego Global Knowledge University_CA,San Diego Global Knowledge University,CA,0.0,,2017,0.0,23.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8697,San Diego Global Knowledge University_CA,San Diego Global Knowledge University,CA,0.0,,2018,0.0,24.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8698,San Diego Global Knowledge University_CA,San Diego Global Knowledge University,CA,0.0,80.0,2019,0.0,25.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8702,San Diego State University_CA,San Diego State University,CA,1.0,29350.0,1995,1.0,1.0,0.0,,0.1285963807335199,0.0,0.0,1265563300.0,9841360175.0,4160289.0,73200121.0,0.0
8703,San Diego State University_CA,San Diego State University,CA,1.0,29981.0,1996,1.0,2.0,0.0,,0.1285963807335199,0.0,0.0,1265563300.0,9841360175.0,4160289.0,73200121.0,0.0
8704,San Diego State University_CA,San Diego State University,CA,1.0,30593.0,1997,1.0,3.0,0.0,,0.1285963807335199,0.0,0.0,1265563300.0,9841360175.0,4160289.0,73200121.0,0.0
8705,San Diego State University_CA,San Diego State University,CA,1.0,31453.0,1998,1.0,4.0,0.0,,0.1285963807335199,0.0,0.0,1265563300.0,9841360175.0,4160289.0,73200121.0,0.0
8706,San Diego State University_CA,San Diego State University,CA,1.0,31413.0,1999,1.0,5.0,0.0,,0.1285963807335199,0.0,0.0,1265563300.0,9841360175.0,4160289.0,73200121.0,0.0
8707,San Diego State University_CA,San Diego State University,CA,1.0,31609.0,2000,1.0,6.0,0.0,,0.1285963807335199,0.0,0.0,1265563300.0,9841360175.0,4160289.0,73200121.0,0.0
8708,San Diego State University_CA,San Diego State University,CA,1.0,34171.0,2001,1.0,7.0,0.0,,0.1285963807335199,0.0,0.0,1265563300.0,9841360175.0,4160289.0,73200121.0,0.0
8709,San Diego State University_CA,San Diego State University,CA,1.0,34304.0,2002,1.0,8.0,0.0,,0.1285963807335199,0.0,0.0,1265563300.0,9841360175.0,4160289.0,73200121.0,0.0
8710,San Diego State University_CA,San Diego State University,CA,1.0,32803.0,2003,1.0,9.0,0.0,,0.1285963807335199,0.0,0.0,1265563300.0,9841360175.0,4160289.0,73200121.0,0.0
8711,San Diego State University_CA,San Diego State University,CA,1.0,32043.0,2004,1.0,10.0,0.0,,0.1285963807335199,0.0,0.0,1265563300.0,9841360175.0,4160289.0,73200121.0,0.0
8712,San Diego State University_CA,San Diego State University,CA,1.0,31802.0,2005,1.0,11.0,0.0,,0.1285963807335199,0.0,0.0,1265563300.0,9841360175.0,4160289.0,73200121.0,0.0
8713,San Diego State University_CA,San Diego State University,CA,1.0,33441.0,2006,1.0,12.0,0.0,,0.1285963807335199,0.0,0.0,1265563300.0,9841360175.0,4160289.0,73200121.0,0.0
8714,San Diego State University_CA,San Diego State University,CA,1.0,35695.0,2007,1.0,13.0,0.0,,0.1285963807335199,0.0,0.0,1265563300.0,9841360175.0,4160289.0,73200121.0,0.0
8715,San Diego State University_CA,San Diego State University,CA,1.0,34889.0,2008,1.0,13.0,1.0,1.0,0.1285963807335199,0.0,0.0,1265563300.0,9841360175.0,4160289.0,73200121.0,0.0
8716,San Diego State University_CA,San Diego State University,CA,1.0,32817.0,2009,1.0,13.0,0.0,2.0,0.1285963807335199,0.0,0.0,1265563300.0,9841360175.0,4160289.0,73200121.0,0.0
8717,San Diego State University_CA,San Diego State University,CA,1.0,29187.0,2010,1.0,13.0,0.0,3.0,0.1285963807335199,0.0,0.0,1265563300.0,9841360175.0,4160289.0,73200121.0,0.0
8718,San Diego State University_CA,San Diego State University,CA,1.0,30541.0,2011,1.0,13.0,0.0,4.0,0.1285963807335199,0.0,0.0,1265563300.0,9841360175.0,4160289.0,73200121.0,0.0
8719,San Diego State University_CA,San Diego State University,CA,1.0,30843.0,2012,1.0,13.0,0.0,5.0,0.1285963807335199,319759.0,319759.0,1265563300.0,9841360175.0,4160289.0,73200121.0,12.675322866034806
8720,San Diego State University_CA,San Diego State University,CA,1.0,31899.0,2013,1.0,13.0,0.0,6.0,0.1285963807335199,1758545.0,2078304.0,1265563300.0,9841360175.0,4160289.0,73200121.0,14.379997320560227
8721,San Diego State University_CA,San Diego State University,CA,1.0,33483.0,2014,1.0,13.0,0.0,7.0,0.1285963807335199,849823.0,2928127.0,1265563300.0,9841360175.0,4160289.0,73200121.0,13.652783371488402
8722,San Diego State University_CA,San Diego State University,CA,1.0,34254.0,2015,1.0,13.0,0.0,8.0,0.1285963807335199,427911.0,3356038.0,1265563300.0,9841360175.0,4160289.0,73200121.0,12.966670509015364
8723,San Diego State University_CA,San Diego State University,CA,1.0,34688.0,2016,1.0,13.0,0.0,9.0,0.1285963807335199,0.0,3356038.0,1265563300.0,9841360175.0,4160289.0,73200121.0,0.0
8724,San Diego State University_CA,San Diego State University,CA,1.0,35135.0,2017,1.0,13.0,0.0,10.0,0.1285963807335199,0.0,3356038.0,1265563300.0,9841360175.0,4160289.0,73200121.0,0.0
8725,San Diego State University_CA,San Diego State University,CA,1.0,35303.0,2018,1.0,13.0,0.0,11.0,0.1285963807335199,804251.0,4160289.0,1265563300.0,9841360175.0,4160289.0,73200121.0,13.597666688494966
